CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn,ChargesPerTenureMonth,ChargeAboveAvg,HighMonthlyCharge,SupportCallRate,DisengagementScore,IsMonthToMonth,IsLongTermContract,ContractRiskScore,AddOnCount,HasNoAddOns,IsFiberOptic,HasInternet,IsElectronicCheck,IsAutoPay,TenureBucket,ChurnRiskIndex
CUST-007250,Female,0,Yes,No,6.0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.67,667.65,13,1,134,174.3,0,1,111.27499999999999,45.388612,1,26.0,0.18356164383561643,1,0,0.9166666666666666,2,0,1,1,0,1,0-12mo,0.75
CUST-007251,Male,0,Yes,No,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.82,1659.85,5,6,327,203.0,0,1,29.64017857142857,-33.461388,0,1.0714285714285714,0.12798434442270057,1,0,0.2222222222222222,0,1,0,0,0,1,48-72mo,0.4
CUST-007252,Female,0,Yes,No,9.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.97,750.65,14,5,110,258.3,0,1,83.40555555555555,17.688612,1,18.666666666666668,0.0502283105022831,1,0,0.875,2,0,1,1,0,1,0-12mo,0.75
CUST-007253,Female,0,Yes,No,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.44,1760.76,9,2,105,131.7,0,1,26.67818181818182,-36.841387999999995,0,1.6363636363636365,0.0958904109589041,1,0,0.08333333333333337,0,1,0,0,0,1,48-72mo,0.5
CUST-007254,Female,0,Yes,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.97,1743.3,8,6,141,286.0,12,0,30.58421052631579,-33.311388,0,1.6842105263157894,0.05518590998043053,0,1,0.0,0,1,0,0,1,0,48-72mo,0.35
CUST-007255,Male,0,No,Yes,10.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,27.36,259.14,1,6,196,284.8,8,0,25.913999999999998,-35.921388,0,1.2,0.07671232876712329,0,1,0.0,2,0,0,1,0,0,0-12mo,0.2
CUST-007256,Female,1,Yes,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,80.83,5504.17,2,3,45,283.8,0,0,80.94367647058823,17.548612,1,0.3529411764705882,0.030821917808219176,1,0,0.05555555555555558,3,0,1,1,0,0,48-72mo,0.44999999999999996
CUST-007257,Female,0,Yes,No,22.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),44.46,1012.14,10,5,344,251.8,4,1,46.00636363636364,-18.821388,0,5.454545454545455,0.15707762557077626,0,1,0.0,1,0,0,1,0,1,12-24mo,0.1
CUST-007258,Female,0,Yes,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.21,91.59,1,4,134,22.4,0,1,18.318,-42.071388,0,2.4,0.07342465753424658,1,0,0.9305555555555556,0,1,0,0,0,1,0-12mo,0.6
CUST-007259,Male,0,No,No,20.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,114.2,2269.12,6,5,267,218.6,13,0,113.45599999999999,50.918612,1,3.5999999999999996,0.12191780821917808,0,1,0.0,2,0,1,1,0,0,12-24mo,0.25
CUST-007260,Male,0,No,No,50.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.47,3535.94,4,4,36,272.0,0,0,70.7188,7.188611999999999,0,0.96,0.019726027397260273,1,0,0.3055555555555556,2,0,1,1,1,0,48-72mo,0.6
CUST-007261,Male,0,No,No,37.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,25.98,958.94,3,1,70,136.8,0,0,25.9172972972973,-37.301388,0,0.9729729729729729,0.0958904109589041,1,0,0.48611111111111116,2,0,0,1,1,0,24-48mo,0.44999999999999996
CUST-007262,Male,0,Yes,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.23,1176.26,13,3,240,144.4,0,1,27.354883720930232,-36.051388,0,3.627906976744186,0.1643835616438356,1,0,0.4027777777777778,0,1,0,0,1,0,24-48mo,0.6499999999999999
CUST-007263,Female,0,Yes,No,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.61,1431.01,4,5,230,175.7,0,0,22.35953125,-40.671388,0,0.75,0.1050228310502283,1,0,0.11111111111111116,0,1,0,0,0,1,48-72mo,0.4
CUST-007264,Female,0,No,Yes,8.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,112.64,903.05,2,1,132,257.0,0,1,112.88125,49.358612,1,3.0,0.18082191780821918,1,0,0.8888888888888888,1,0,1,1,1,0,0-12mo,0.8
CUST-007265,Female,0,Yes,No,62.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.9,1872.98,13,4,324,191.9,0,0,30.20935483870968,-33.381388,0,2.5161290322580645,0.17753424657534247,1,0,0.13888888888888884,4,0,0,1,0,0,48-72mo,0.4
CUST-007266,Female,0,No,No,29.0,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.68,2629.96,6,6,204,118.6,6,0,90.68827586206896,27.398612000000007,1,2.4827586206896552,0.07984344422700587,0,1,0.0,2,0,1,1,1,0,24-48mo,0.4
CUST-007267,Female,0,Yes,Yes,52.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,72.42,3789.79,9,5,180,282.3,0,1,72.88057692307692,9.138612000000002,0,2.076923076923077,0.0821917808219178,1,0,0.2777777777777778,2,0,0,1,0,0,48-72mo,0.4
CUST-007268,Male,0,Yes,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.23,1006.87,7,5,155,28.1,0,1,23.415581395348838,-39.051388,0,1.9534883720930232,0.07077625570776255,1,0,0.4027777777777778,0,1,0,0,1,0,24-48mo,0.6499999999999999
CUST-007269,Male,0,Yes,No,7.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,60.49,433.78,10,5,337,275.0,15,0,61.96857142857142,-2.7913879999999978,0,17.142857142857142,0.15388127853881278,0,1,0.0,4,0,0,1,0,0,0-12mo,0.30000000000000004
CUST-007270,Female,0,No,Yes,7.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.15,807.26,13,2,308,242.9,0,0,115.32285714285715,50.868612000000006,1,22.285714285714285,0.28127853881278536,1,0,0.9027777777777778,3,0,1,1,0,1,0-12mo,0.75
CUST-007271,Male,1,No,No,7.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.86,432.69,1,1,92,39.4,0,1,61.81285714285714,-1.4213880000000003,0,1.7142857142857142,0.12602739726027398,1,0,0.9027777777777778,2,0,0,1,0,1,0-12mo,0.5
CUST-007272,Male,0,No,Yes,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.39,405.81,13,4,108,288.7,0,0,28.986428571428572,-36.891388,0,11.142857142857142,0.05917808219178083,1,0,0.8055555555555556,0,1,0,0,1,0,12-24mo,0.6499999999999999
CUST-007273,Female,0,No,No,31.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.07,3136.51,8,5,121,138.3,0,1,101.17774193548388,37.78861199999999,1,3.096774193548387,0.055251141552511415,1,0,0.5694444444444444,3,0,1,1,0,1,24-48mo,0.5499999999999999
CUST-007274,Female,0,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.87,688.84,3,2,243,19.6,13,0,25.512592592592593,-37.411388,0,1.3333333333333333,0.2219178082191781,0,1,0.0,0,1,0,0,1,0,24-48mo,0.25
CUST-007275,Male,0,Yes,No,12.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.21,418.26,11,3,38,23.3,0,0,34.855,-29.071388,0,11.0,0.026027397260273973,1,0,0.8333333333333334,3,0,0,1,1,0,0-12mo,0.5499999999999999
CUST-007276,Male,0,No,Yes,2.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.68,182.62,2,6,42,48.5,0,0,91.31,43.39861200000001,1,12.0,0.01643835616438356,1,0,0.9722222222222222,4,0,1,1,0,1,0-12mo,0.65
CUST-007277,Male,1,Yes,Yes,20.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),26.66,524.76,2,2,129,65.0,1,0,26.238,-36.621387999999996,0,1.2,0.11780821917808218,0,1,0.0,5,0,0,1,0,1,12-24mo,0.0
CUST-007278,Female,0,No,Yes,48.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,72.04,3441.57,2,4,333,155.2,20,0,71.699375,8.758612000000007,0,0.5,0.18246575342465754,0,1,0.0,4,0,1,1,0,0,24-48mo,0.15
CUST-007279,Female,0,No,Yes,18.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),67.66,1176.54,0,2,152,46.0,8,0,65.36333333333333,4.378611999999997,0,0.0,0.13881278538812786,0,1,0.0,5,0,0,1,0,1,12-24mo,0.0
CUST-007280,Female,0,No,No,21.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.73,1954.64,7,5,231,133.2,0,1,93.07809523809524,30.448612000000004,1,4.0,0.1054794520547945,1,0,0.7083333333333333,4,0,1,1,1,0,12-24mo,0.7
CUST-007281,Female,0,Yes,Yes,30.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.78,2164.38,4,6,11,129.8,0,0,72.146,8.498612000000001,0,1.6,0.004305283757338552,1,0,0.5833333333333333,3,0,1,1,1,0,24-48mo,0.6
CUST-007282,Male,1,Yes,No,6.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,36.04,216.51,8,3,92,214.1,2,0,36.085,-27.241388,0,16.0,0.06301369863013699,0,1,0.0,4,0,0,1,0,0,0-12mo,0.30000000000000004
CUST-007283,Female,1,No,No,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.63,344.01,1,5,331,129.7,0,0,28.6675,-36.651388,0,1.0,0.15114155251141553,1,0,0.8333333333333334,0,1,0,0,0,0,0-12mo,0.4
CUST-007284,Male,0,Yes,Yes,8.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.92,173.81,4,1,138,38.4,17,1,21.72625,-40.361388,0,6.0,0.18904109589041096,0,1,0.0,0,1,0,0,0,1,0-12mo,0.30000000000000004
CUST-007285,Male,0,No,Yes,63.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,100.43,6309.58,13,2,191,32.1,1,0,100.15206349206349,37.14861200000001,1,2.4761904761904763,0.1744292237442922,0,1,0.0,3,0,1,1,0,0,48-72mo,0.25
CUST-007286,Female,0,No,No,17.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.3,1506.17,12,3,11,180.3,9,1,88.59823529411766,25.018611999999997,1,8.470588235294118,0.007534246575342466,0,1,0.0,5,0,1,1,0,1,12-24mo,0.25
CUST-007287,Female,0,No,No,34.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.17,2334.77,12,5,84,71.8,0,1,68.66970588235294,4.888612000000002,0,4.235294117647059,0.03835616438356164,1,0,0.5277777777777778,2,0,0,1,1,0,24-48mo,0.5499999999999999
CUST-007288,Male,0,Yes,No,27.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,100.92,2730.32,7,4,331,32.7,20,0,101.12296296296297,37.638612,1,3.111111111111111,0.18136986301369865,0,1,0.0,5,0,1,1,1,0,24-48mo,0.4
CUST-007289,Male,1,Yes,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.8,683.79,5,4,79,259.5,24,0,20.72090909090909,-42.481387999999995,0,1.8181818181818181,0.04328767123287672,0,1,0.0,0,1,0,0,0,1,24-48mo,0.1
CUST-007290,Male,0,No,Yes,45.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,69.64,3147.91,11,6,190,24.6,12,0,69.95355555555555,6.358612000000001,0,2.933333333333333,0.07436399217221135,0,1,0.0,2,0,0,1,0,0,24-48mo,0.1
CUST-007291,Female,0,Yes,No,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.01,495.06,7,5,200,35.4,5,0,19.8024,-43.271388,0,3.36,0.091324200913242,0,1,0.0,0,1,0,0,0,0,24-48mo,0.2
CUST-007292,Female,0,Yes,No,64.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.34,6437.38,0,2,265,169.1,3,0,100.5840625,37.058612000000004,1,0.0,0.2420091324200913,0,1,0.0,4,0,1,1,0,1,48-72mo,0.15
CUST-007293,Male,0,Yes,Yes,9.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,27.79,234.25,7,5,220,290.8,8,0,26.02777777777778,-35.491388,0,9.333333333333334,0.1004566210045662,0,1,0.0,4,0,0,1,1,0,0-12mo,0.44999999999999996
CUST-007294,Male,0,Yes,No,69.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),72.52,4999.62,5,5,223,192.3,12,0,72.45826086956522,9.238611999999996,0,0.8695652173913043,0.10182648401826484,0,1,0.0,2,0,0,1,0,1,48-72mo,0.0
CUST-007295,Male,0,No,No,39.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,78.63,3061.71,4,5,343,224.0,23,0,78.50538461538461,15.348611999999996,1,1.2307692307692308,0.15662100456621003,0,1,0.0,2,0,1,1,1,0,24-48mo,0.3
CUST-007296,Male,0,No,No,50.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.43,1053.05,11,1,279,150.8,5,0,21.061,-42.851388,0,2.6399999999999997,0.3821917808219178,0,1,0.0,0,1,0,0,1,0,48-72mo,0.35
CUST-007297,Male,1,Yes,No,23.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,74.64,1726.93,10,4,253,275.2,7,1,75.08391304347826,11.358612,0,5.217391304347826,0.1386301369863014,0,1,0.0,3,0,1,1,0,0,12-24mo,0.25
CUST-007298,Male,0,Yes,Yes,44.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,83.98,3648.39,5,4,17,79.6,11,0,82.91795454545455,20.698612000000004,1,1.3636363636363638,0.009315068493150686,0,1,0.0,4,0,1,1,1,0,24-48mo,0.3
CUST-007299,Male,0,Yes,No,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.26,592.96,7,5,223,82.2,17,0,25.780869565217394,-39.021388,0,3.652173913043478,0.10182648401826484,0,1,0.0,0,1,0,0,0,0,12-24mo,0.2
CUST-007300,Female,0,Yes,No,3.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,26.1,95.95,0,4,309,68.6,0,1,31.983333333333334,-37.181388,0,0.0,0.1693150684931507,1,0,0.9583333333333334,3,0,0,1,1,0,0-12mo,0.65
CUST-007301,Female,0,Yes,No,27.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,107.4,2929.26,4,3,251,105.5,9,0,108.49111111111112,44.118612000000006,1,1.7777777777777777,0.17191780821917807,0,1,0.0,1,0,1,1,1,0,24-48mo,0.3
CUST-007302,Male,0,No,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,89.84,201.66,3,5,225,32.1,10,0,100.83,26.558612000000004,1,18.0,0.10273972602739725,0,1,0.0,5,0,1,1,1,0,0-12mo,0.5
CUST-007303,Female,1,No,No,49.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,86.31,4211.7,3,1,298,172.8,8,0,85.95306122448979,23.028612000000003,1,0.7346938775510204,0.40821917808219177,0,1,0.0,3,0,1,1,1,0,48-72mo,0.3
CUST-007304,Male,0,No,No,11.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.61,301.02,9,5,29,271.1,0,1,27.365454545454543,-34.671388,0,9.818181818181818,0.013242009132420091,1,0,0.8472222222222222,5,0,0,1,0,1,0-12mo,0.6
CUST-007305,Female,0,Yes,Yes,53.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,106.57,5627.47,0,1,148,174.7,0,0,106.17867924528302,43.28861199999999,1,0.0,0.20273972602739726,1,0,0.26388888888888884,1,0,1,1,1,0,48-72mo,0.6
CUST-007306,Male,0,No,No,7.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.58,391.87,7,6,70,222.3,0,1,55.98142857142857,-7.7013880000000015,0,12.0,0.0273972602739726,1,0,0.9027777777777778,4,0,0,1,1,0,0-12mo,0.75
CUST-007307,Female,0,Yes,No,19.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),114.42,2138.26,5,6,99,186.7,8,0,112.54,51.138612,1,3.1578947368421053,0.03874755381604696,0,1,0.0,4,0,1,1,0,1,12-24mo,0.15
CUST-007308,Male,0,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.36,1005.35,0,2,93,80.9,7,1,29.569117647058825,-33.921388,0,0.0,0.08493150684931507,0,1,0.0,0,1,0,0,0,1,24-48mo,0.1
CUST-007309,Female,0,No,Yes,44.0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,25.27,1114.37,3,6,345,285.7,6,0,25.326590909090907,-38.011388,0,0.8181818181818182,0.1350293542074364,0,1,0.0,1,0,0,1,1,0,24-48mo,0.15
CUST-007310,Male,0,No,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,72.26,2441.94,11,3,102,160.3,2,0,71.82176470588236,8.978612000000005,0,3.8823529411764706,0.06986301369863014,0,1,0.0,2,0,1,1,1,0,24-48mo,0.4
CUST-007311,Female,1,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.28,1201.24,3,3,45,220.7,0,0,24.0248,-40.001388,0,0.72,0.030821917808219176,1,0,0.3055555555555556,0,1,0,0,0,1,48-72mo,0.4
CUST-007312,Male,0,No,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),40.79,2953.43,1,4,352,211.8,10,0,41.01986111111111,-22.491388,0,0.16666666666666666,0.19287671232876713,0,1,0.0,4,0,0,1,0,1,48-72mo,0.0
CUST-007313,Female,0,No,No,29.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,67.93,1908.28,11,3,298,118.2,13,0,65.80275862068966,4.648612000000007,0,4.551724137931035,0.20410958904109588,0,1,0.0,4,0,0,1,1,0,24-48mo,0.25
CUST-007314,Male,0,No,No,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.89,1682.0,0,1,1,242.4,4,0,25.104477611940297,-38.391388,0,0.0,0.0013698630136986301,0,1,0.0,0,1,0,0,0,1,48-72mo,0.1
CUST-007315,Female,0,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.92,2685.39,14,4,15,239.9,0,0,76.72542857142857,13.638612000000002,1,4.8,0.00821917808219178,1,0,0.5138888888888888,4,0,1,1,0,1,24-48mo,0.5499999999999999
CUST-007316,Male,0,Yes,Yes,11.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.99,678.65,13,3,19,182.5,0,1,61.695454545454545,-1.2913879999999978,0,14.181818181818182,0.013013698630136987,1,0,0.8472222222222222,3,0,0,1,1,0,0-12mo,0.75
CUST-007317,Female,1,Yes,No,29.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,36.44,1075.99,0,3,58,26.3,8,1,37.10310344827586,-26.841388000000002,0,0.0,0.03972602739726028,0,1,0.0,2,0,0,1,0,0,24-48mo,0.0
CUST-007318,Female,0,Yes,No,67.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,37.83,2534.78,14,5,304,261.1,0,0,37.83253731343284,-25.451388,0,2.5074626865671643,0.13881278538812786,1,0,0.06944444444444442,4,0,0,1,0,0,48-72mo,0.4
CUST-007319,Female,0,Yes,No,32.0,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,78.85,2516.72,3,5,313,212.7,11,0,78.6475,15.568611999999995,1,1.125,0.14292237442922373,0,1,0.0,3,0,1,1,1,0,24-48mo,0.3
CUST-007320,Male,1,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.12,1204.35,13,6,112,126.6,18,0,19.74344262295082,-43.161388,0,2.557377049180328,0.043835616438356165,0,1,0.0,0,1,0,0,0,0,48-72mo,0.2
CUST-007321,Male,0,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,113.65,2729.41,11,3,129,36.0,11,0,113.72541666666666,50.368612000000006,1,5.5,0.08835616438356164,0,1,0.0,3,0,1,1,1,0,12-24mo,0.4
CUST-007322,Male,0,No,No,53.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,38.18,2014.09,2,6,181,218.6,0,0,38.001698113207546,-25.101388,0,0.45283018867924524,0.07084148727984345,1,0,0.26388888888888884,4,0,0,1,1,0,48-72mo,0.44999999999999996
CUST-007323,Female,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.88,1032.56,8,5,355,38.5,0,0,27.172631578947367,-36.401388,0,2.5263157894736845,0.16210045662100456,1,0,0.4722222222222222,0,1,0,0,1,0,24-48mo,0.6499999999999999
CUST-007324,Female,0,Yes,No,35.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.54,2826.72,13,4,41,231.2,9,0,80.76342857142856,17.258612000000007,1,4.457142857142857,0.022465753424657536,0,1,0.0,4,0,1,1,0,1,24-48mo,0.25
CUST-007325,Male,0,Yes,No,43.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),48.67,2137.68,1,4,172,212.8,15,0,49.71348837209302,-14.611387999999998,0,0.27906976744186046,0.09424657534246576,0,1,0.0,3,0,0,1,0,1,24-48mo,0.0
CUST-007326,Female,0,No,No,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.15,1626.33,1,5,180,84.0,0,0,23.91661764705882,-39.131388,0,0.1764705882352941,0.0821917808219178,1,0,0.05555555555555558,0,1,0,0,1,0,48-72mo,0.5499999999999999
CUST-007327,Male,0,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.47,5581.04,7,3,277,20.0,0,1,96.2248275862069,33.188612,1,1.4482758620689655,0.18972602739726027,1,0,0.19444444444444442,3,0,1,1,1,0,48-72mo,0.7
CUST-007328,Female,0,No,No,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,81.18,1147.64,0,1,184,202.1,12,0,81.97428571428573,17.898612000000007,1,0.0,0.25205479452054796,0,1,0.0,1,0,1,1,0,0,12-24mo,0.15
CUST-007329,Male,0,No,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.47,1158.74,3,2,342,210.5,0,0,24.140416666666667,-38.811388,0,0.75,0.31232876712328766,1,0,0.33333333333333337,0,1,0,0,0,0,24-48mo,0.4
CUST-007330,Male,0,Yes,No,5.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,68.64,324.72,13,1,65,206.5,0,1,64.944,5.358612000000001,0,31.2,0.08904109589041095,1,0,0.9305555555555556,2,0,0,1,0,0,0-12mo,0.6
CUST-007331,Male,0,Yes,No,55.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,87.94,4813.11,8,2,16,238.5,23,0,87.5110909090909,24.658611999999998,1,1.7454545454545456,0.014611872146118721,0,1,0.0,4,0,1,1,0,0,48-72mo,0.25
CUST-007332,Male,0,No,No,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.29,1168.88,10,3,218,267.7,0,0,20.872857142857146,-42.991388,0,2.142857142857143,0.14931506849315068,1,0,0.2222222222222222,0,1,0,0,0,0,48-72mo,0.5
CUST-007333,Male,0,No,No,14.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.28,708.24,1,1,113,65.7,0,0,50.58857142857143,-12.001387999999999,0,0.8571428571428571,0.1547945205479452,1,0,0.8055555555555556,1,0,0,1,0,1,12-24mo,0.3
CUST-007334,Male,0,Yes,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.21,776.91,5,1,327,39.0,0,0,22.19742857142857,-41.071388,0,1.7142857142857144,0.44794520547945205,1,0,0.5138888888888888,0,1,0,0,0,1,24-48mo,0.4
CUST-007335,Male,0,No,No,24.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.53,1649.86,0,2,18,78.2,0,1,68.74416666666666,6.248612000000001,0,0.0,0.01643835616438356,1,0,0.6666666666666667,4,0,0,1,0,1,12-24mo,0.3
